"label","X1","X2","cluster","clusternorm"
"ABCS",7.2079138608296,0.482801845959603,387,0.1935
"ABCs/EIP",-0.30190902685116,3.85942367386844,1000,0.5
"abdomen",-17.603267540402,-17.8608463287567,577,0.2885
"abdominal",-21.8200339647168,-16.2585402775199,290,0.145
"Abdominal",-20.5477787231786,-15.9872156307599,226,0.113
"Abdullah",4.35874765469586,16.7138398989035,37,0.0185
"Abel",24.0265059718969,11.9456817493907,1890,0.945
"Aberdeen",6.33405834583511,13.0892359825092,376,0.188
"aberrations",3.42356723168991,-1.83204735847237,1633,0.8165
"Abia",2.68790984092646,20.1264175958727,1579,0.7895
"Abidjan",5.5227907169913,18.6214951477699,502,0.251
"abilities",2.31151404466497,-4.82991781509627,1082,0.541
"ability",2.38032164050307,-4.85651020135007,1927,0.9635
"able",2.69943144514669,-7.63994480019101,1927,0.9635
"ABLES",3.62216905188894,6.6778316131436,395,0.1975
"ablution",7.26658723354058,-7.95181327207533,1973,0.9865
"Abma",28.5346088215478,8.60386534816207,927,0.4635
"abnormal",-16.0780707314539,-14.4405434809906,1151,0.5755
"Abnormal",-15.6306784704425,-14.5689482853711,1151,0.5755
"abnormalities",-17.5532821425145,-13.1046274189457,1701,0.8505
"abnormality",-17.5894843787828,-13.4970698900766,1727,0.8635
"abnormally",-16.2421344617305,-20.9365819348266,928,0.464
"aboard",9.59931074837511,-12.5574665444092,223,0.1115
"aborted",-5.8632394373178,-2.27596820299363,1679,0.8395
"abortion",-11.9192299124121,2.02528436149247,1679,0.8395
"Abortion",-5.09370890879245,14.5768682806829,1316,0.658
"abortion-related",-13.1573101840829,3.25037053004968,1731,0.8655
"abortions",-12.1028093777055,1.95909008171534,155,0.0775
"abortive",-9.86720866115896,-7.44180979214153,98,0.049
"abortus",-8.726337233897,-11.3781760912856,330,0.165
"about",-1.67003439739172,-4.45327624004786,957,0.4785
"About",13.8715623266884,2.80304350818531,1561,0.7805
"ABOUT",-3.1021459857549,31.3552772938093,972,0.486
"above",-14.2469617285697,5.37868502658473,366,0.183
"above-average",-8.31897906064498,1.06427998023112,51,0.0255
"abraded",-14.7902003981197,-18.9844273905257,66,0.033
"Abraham",24.1593795128576,11.3166699547926,983,0.4915
"Abrams",22.0883405252232,13.5158065033963,1032,0.516
"Abramson",23.9413855489529,13.430238761322,1201,0.6005
"abrasion",-16.4000083023933,-18.7298034604021,224,0.112
"abrasions",-16.3289863401626,-18.9527469870066,224,0.112
"abrasive",0.198208119086946,-19.4821880837529,695,0.3475
"abril",25.4640842973332,-3.59061161706849,730,0.365
"abroad",0.704644664021792,0.458286961379187,430,0.215
"abrupt",-15.664938210839,-8.43215609750691,812,0.406
"abruptly",-16.0006819766686,-7.56125845403307,565,0.2825
"abscess",-16.9311226342019,-15.6314781857611,146,0.073
"abscesses",-17.0714047958019,-15.666931718905,146,0.073
"abscessus",-11.2776339179349,-11.3219222033631,162,0.081
"absence",-4.21514963496561,-7.86897428188731,1623,0.8115
"Absence",-3.12053243273712,7.49626085222245,1631,0.8155
"absences",-1.6673551852852,0.778150890432387,1304,0.652
"absent",-14.9542339301849,-14.5752027868115,747,0.3735
"absentee",-1.64201028719785,0.660527713478849,751,0.3755
"absenteeism",-2.1652750430427,-0.119159214833991,400,0.2
"absolute",-7.48288346734244,3.3127454678785,465,0.2325
"Absolute",-3.82694450944259,9.50913921518931,88,0.044
"absolutely",0.790681301694243,-12.1843801268324,1949,0.9745
"absorb",-2.55898189681361,-16.1640028746609,335,0.1675
"absorbance",-24.0417865879911,-2.29060944407968,1095,0.5475
"absorbed",-4.07668910376447,-19.7220788736062,876,0.438
"absorbency",-2.38123014908412,-13.9843486212199,713,0.3565
"absorbent",-1.15084581918252,-20.1365720480035,1581,0.7905
"absorption",-3.40643741311662,-19.9352826320001,876,0.438
"abstain",2.82644080389477,-8.49693277990122,266,0.133
"abstained",-12.4512306784773,6.95691819407769,266,0.133
"abstainers",-18.0580808641352,-1.24828802681922,598,0.299
"abstaining",-10.6037573487152,-1.30172634600782,1546,0.773
"abstinence",-4.07981822121218,-2.15191062398015,713,0.3565
"abstinent",-9.78998141002842,-1.76362413155767,1315,0.6575
"abstract",12.8186242434516,0.34382503041899,1418,0.709
"Abstract",-16.1127466606399,11.9173504087341,578,0.289
"abstracted",2.8610321468836,2.17227968049455,551,0.2755
"abstraction",3.32795514169021,2.17218482660719,390,0.195
"abstractions",2.77767041178608,2.64195791147579,788,0.394
"abstractors",3.12137341917359,2.22718662104924,256,0.128
"abstracts",12.6020304357349,0.775393695537543,1824,0.912
"Abstracts",12.5523044276661,0.766286827810484,1824,0.912
"Abt",19.5055697698359,7.54944408482589,985,0.4925
"Abtox",-0.206928233266053,-25.3769920620926,877,0.4385
"Abuja",10.1017313622233,1.77852925539784,1804,0.902
"abundance",14.9055578593027,-16.238105291842,179,0.0895
"abundant",-8.57833921150418,-11.3926771155362,179,0.0895
"abuse",-6.81986437875383,-22.1908060301761,748,0.374
"Abuse",12.4013096090179,7.55873447481536,1792,0.896
"abuse-related",-6.72512431742626,-23.2713067162004,921,0.4605
"abuserelated",-6.79715661491721,-23.8900514249143,1795,0.8975
"abused",-7.1045371371711,-21.677403530029,1315,0.6575
"abuser",-7.0469727557496,-22.0556839008187,748,0.374
"abusers",-7.35778029597561,-21.9805507081822,748,0.374
"abusing",-7.1275044281497,-21.7292547158226,748,0.374
"abusive",-0.0543651293968115,-2.80170433113533,1230,0.615
"AC",26.1010815413905,12.0378209945469,1340,0.67
"ACA",7.58786278353623,3.27317108384872,1777,0.8885
"Acad",8.78387777030304,27.7421500686158,1659,0.8295
"academia",11.3020219861091,-4.04256665640508,1166,0.583
"academic",11.1418551550501,-4.24402554249234,1344,0.672
"Academic",11.5552591290716,19.7753664341494,728,0.364
"Academy",14.4846315427228,8.06758939730248,342,0.171
"ACAM2000",-13.3535023343768,-4.45824652155885,664,0.332
"Acanthamoeba",-11.6029102475438,-11.6484785219499,330,0.165
"Acapulco",1.02267769331802,0.631281225203455,884,0.442
"acaricides",2.33708241888921,-25.3919254420381,1983,0.9915
"ACBS",2.76803938299106,6.6073964461076,20,0.01
"accelerate",8.42721059436395,0.0890460924380347,133,0.0665
"accelerated",7.99692632038934,-0.284574870176639,133,0.0665
"Accelerated",8.48061686026225,0.0956181826788214,438,0.219
"accelerating",8.60592790359953,0.223411682587658,133,0.0665
"acceleration",8.01478564873222,-0.408588861644269,133,0.0665
"Acceleration",9.05066190313557,1.26452045856888,438,0.219
"accentuated",1.76562049185948,-2.9810792103504,603,0.3015
"accept",4.86103995512036,-6.46763157278852,1045,0.5225
"acceptability",1.87398818241325,-3.51783581881575,929,0.4645
"acceptable",-0.22248305076646,-6.33821577713282,631,0.3155
"Acceptable",-2.47970039465917,-8.59076319471498,1628,0.814
"acceptance",3.2484092497655,-3.05985911275174,786,0.393
"Acceptance",8.23923170023878,8.86915355240917,540,0.27
"accepted",5.52856836810055,1.03667226237322,1488,0.744
"accepting",2.90391144456977,2.98143535961326,614,0.307
"accepts",3.89729174284562,1.93782699485068,390,0.195
"access",4.91576733497951,-5.3506494422352,1927,0.9635
"Access",11.8119512883132,5.06771131634346,759,0.3795
"access-related",-13.5578412727398,-10.2594469114016,94,0.047
"accessed",15.1779382080819,-1.21392625260157,1203,0.6015
"Accessed",-7.23721092400196,20.7244239431978,113,0.0565
"accessibility",4.45598000781576,-4.34367574801625,786,0.393
"Accessibility",-2.33961541590689,-10.6100688675436,1289,0.6445
"ACCESSIBILITY",-3.10142891391065,31.6554506401335,811,0.4055
"accessible",6.05787701903739,-6.25504911631942,471,0.2355
"accessing",7.5484788754934,-6.36578953625421,1045,0.5225
"accessories",3.28415304213173,-19.8650376427814,723,0.3615
"Accid",7.07877315336938,29.1884106904614,1164,0.582
"accident",-15.6917665930241,1.39080137938159,420,0.21
"Accident",4.8388318219263,9.1206625786311,32,0.016
"accidental",-15.5478045236186,0.373670147821163,420,0.21
"Accidental",-15.604345529779,0.96922965846041,420,0.21
"ACCIDENTAL",-0.942878434043461,21.3100435198128,1259,0.6295
"accidentally",-1.0174796559866,-16.3957434118827,1638,0.819
"accidents",-16.5801667191764,1.53487319835753,572,0.286
"Accidents",3.77963784440029,9.42614399842094,429,0.2145
"acclimate",1.26343833909594,-13.8403813359639,19,0.0095
"acclimatization",-1.82924903028392,-0.771450751475228,501,0.2505
"ACCLPP",10.368784369508,5.51998685482052,1899,0.9495
"accommodate",3.71670724655683,-5.76941689689261,1927,0.9635
"accommodates",-6.46846176898178,-9.34544382444741,968,0.484
"accommodation",12.8576607696134,0.177061569082443,508,0.254
"Accommodation",10.0767769225819,2.07136967009342,508,0.254
"accommodations",12.8401536799187,0.214907624608271,191,0.0955
"accompanied",-16.8738479027543,-9.35953122283908,812,0.406
"accompanies",-3.93709939864408,-3.4582194541076,386,0.193
"accompany",0.959284703045934,-4.58935006945452,168,0.084
"accompanying",-2.39028773522393,-2.35560048901952,1,5e-04
"Accompanying",3.23006381203781,10.5111582070203,829,0.4145
"accomplish",6.98950605293761,-2.69142978676692,133,0.0665
"accomplished",-2.66661026723407,-6.65508207399419,1019,0.5095
"accomplishment",8.70308252624805,-0.473527309277022,133,0.0665
"accomplishments",5.68051839210687,-2.48077609493439,133,0.0665
"accord",10.7244949217288,-1.24438716338588,779,0.3895
"accordance",10.96752531509,-1.0470353641455,1899,0.9495
"accorded",7.40253725477642,-0.269148301806162,1012,0.506
"according",-1.79213617832577,-5.50871762313558,1488,0.744
"According",-0.921930652058306,10.4596766496215,1371,0.6855
"accordingly",-2.13768711734789,-1.29580680950708,1927,0.9635
"Accordingly",-0.630549164807802,9.44844452190193,1628,0.814
"account",-6.47994431720945,1.88689176269026,1363,0.6815
"accountability",8.97869813216706,-2.47140233310282,1777,0.8885
"Accountability",9.39670251738779,6.42550181978106,1412,0.706
"accountable",8.5219456392415,-3.29353239041024,737,0.3685
"accounted",-16.0514410624103,7.16939230991895,1363,0.6815
"accounting",-16.0508727989287,7.12148890404642,1363,0.6815
"Accounting",12.8281162125977,10.1097541014683,1125,0.5625
"accounts",-16.1640050292699,7.1617190650015,1363,0.6815
"Accra",9.32487861697265,-12.1088896630407,1367,0.6835
"accreditation",7.6634157697048,2.07967198724528,1488,0.744
"Accreditation",11.709303468528,7.97511219643865,808,0.404
"accredited",7.75545568155602,2.15889600118288,1000,0.5
"accrediting",7.78899753548632,1.96368344132039,1488,0.744
"accrue",-0.828948806978926,-5.17129609273779,400,0.2
"accrued",-17.8693500406885,4.70686880614674,1334,0.667
"acculturation",1.13349507106993,-3.29385544289056,264,0.132
"accumulate",-2.87162658235634,-16.0372274572071,335,0.1675
"accumulated",-5.25976189406546,-2.48459567194073,1111,0.5555
"accumulates",6.14766029586158,-19.9948368911369,1296,0.648
"accumulating",-15.6715650450591,-13.3689142858956,386,0.193
"accumulation",-6.59993635585136,-6.78077591429173,606,0.303
"accumulations",0.606949540621151,-17.5859908739711,1062,0.531
"accuracy",1.61456043188631,-1.57311401003027,1623,0.8115
"Accuracy",-0.108384971493,10.2843628815568,1371,0.6855
"accurate",0.106086881170901,-3.74963086119054,1623,0.8115
"Accurate",-0.00358428863512639,9.98512910424254,514,0.257
"accurately",0.0403770345044196,-4.09674221755427,566,0.283
"Accutane",2.43577056553458,6.78121099863489,20,0.01
"ACE",-3.24548454357948,-0.917039585837584,1326,0.663
"Aceh",-12.5041760907473,18.6212076803523,1481,0.7405
"ACEI",-11.9012776507966,0.536403621871328,1224,0.612
"ACEIs",-6.07507021876366,-1.57676468241289,713,0.3565
"ACEL-IMUNE{Registered}",-15.5260063806524,-3.40546554043504,722,0.361
"acellular",-16.0300222158551,-2.78172479118432,830,0.415
"Acellular",-2.09866671821603,19.5079125331501,1049,0.5245
"ACEs",-3.62500593370116,-0.716352467885567,1863,0.9315
"ACET",9.29412119723911,4.614562077859,1226,0.613
"acetaldehyde",-3.45684691517825,-18.9462362227722,877,0.4385
"acetaminophen",-8.80534984137818,-23.1377408739608,1445,0.7225
"Acetaminophen",-1.64319141015028,8.04035985941587,587,0.2935
"acetaminophen-based",-0.954684732957349,-23.9647771553898,459,0.2295
"acetate",-7.77698400225081,-21.2625746183733,714,0.357
"acetates",-2.388759108792,-19.559657037898,877,0.4385
"acetic",-1.1573948011658,-22.7900283340982,2,0.001
"acetone",-2.96230525669012,-21.43858532582,2,0.001
"acetyl",-5.6255965904629,-23.740824007374,914,0.457
"acetylsalicylic",-8.24767407338604,-21.8352322517127,1073,0.5365
"ACF",12.7924964760133,-0.963619977665241,621,0.3105
"ACGIH",-21.9705471368235,-2.96150858595565,366,0.183
"ACHA",8.85030824977884,4.96221101086942,1226,0.613
"ACHD",7.30554464106665,7.02543931104292,861,0.4305
"ache",-21.805670250878,-16.3335027465168,290,0.145
"aches",-22.0460250055296,-16.3994916735363,290,0.145
"ACHI",1.65102205747377,5.03296162058514,1349,0.6745
"achievable",-3.41021633034166,-4.77058488295583,133,0.0665
"achieve",8.30942614090762,0.486920938345507,1927,0.9635
"achieved",-8.70392936594606,1.98336555917724,631,0.3155
"achievement",8.58803158421917,0.705716800636872,133,0.0665
"Achievement",8.67284917376887,0.91715647429634,318,0.159
"achievements",6.03166156210076,-1.89615536410845,133,0.0665
"Achievements",-2.95372007185891,15.3417419548204,298,0.149
"achieving",8.60929938291675,0.75900435887851,133,0.0665
"Achieving",8.5930656013622,0.858633191305107,514,0.257
"aching",-21.6552042258902,-16.9733517897609,290,0.145
"acid",-3.39386874842422,-22.8860649453209,810,0.405
"Acid",14.7109360269655,4.07199675453073,1208,0.604
"acid--containing",-2.62228382084637,-25.4716726857676,1273,0.6365
"acid-amplification",-5.88093560221584,-13.518639889124,75,0.0375
"acid-containing",-2.74991306284927,-25.3833735836649,810,0.405
"acid-fast",-11.5801057204657,-15.1667919131382,118,0.059
"acidic",-0.750695993730672,-22.5370542112565,853,0.4265
"acidity",-24.1035874245323,-2.69821177147407,1658,0.829
"acidosis",-20.9293341343744,-12.941575959306,1122,0.561
"acids",-3.19203280342676,-21.5218792243402,876,0.438
"Acinetobacter",-11.5239060267616,-12.0258099405582,787,0.3935
"ACIP",9.79343891413659,4.45633963067268,378,0.189
"ACIP's",6.79028658263654,0.942699389146208,1899,0.9495
"ACIP-defined",-19.2961265099277,-9.08965805221605,609,0.3045
"ACIP-recommended",0.176801779623959,-6.88597238364863,308,0.154
"ackee",7.95449307097079,-24.4435572672845,575,0.2875
"Ackers",29.8098116628975,13.4914144703431,1842,0.921
"acknowledge",-1.18817547773098,-3.18278803965292,1324,0.662
"acknowledged",-3.2317574474765,-0.896606244100961,1262,0.631
"acknowledging",-7.56932731774587,-0.596140727182479,1546,0.773
"Acknowledgment",-1.12839405703768,14.2205725028253,1868,0.934
"Acknowledgments",-1.12527331422622,14.2373507760977,1868,0.934
"ACL",-12.7736616867766,-18.8472321124569,1007,0.5035
"ACMG",8.45791569720676,3.90312407641209,808,0.404
"acne",-8.67297414843867,-22.5433388945613,1445,0.7225
"ACOG",9.3852930942651,4.59171520751689,1226,0.613
"ACP",14.4843803383073,7.8602332393527,342,0.171
"ACPE",9.62750468253672,3.89769026955454,438,0.219
"acquaintance",-0.385073215685432,-11.0809535015711,1809,0.9045
"acquaintances",-0.437017676463029,1.77042416039517,1466,0.733
"acquainted",-2.24722028213017,-5.51627499979934,346,0.173
"Acquir",6.93283718126093,29.833802478951,624,0.312
"acquire",-5.85578904017133,-7.20498784832013,19,0.0095
"acquired",-9.32034816590993,-6.39464256277291,98,0.049
"Acquired",-12.0907941475578,13.7638205602625,911,0.4555
"ACQUIRED",-11.9715307980547,27.5233874863966,596,0.298
"acquiring",-7.23915725616726,-6.19748300489553,98,0.049
"acquisition",-7.24893865721149,-6.82937152082451,1423,0.7115
"Acquisition",-10.3339743004647,-10.4648054090543,1631,0.8155
"ACR",14.4293940551468,7.96267630370031,824,0.412
"acres",6.68613807338674,-15.2704867326007,1726,0.863
"Acrobat",16.7952899310625,-0.39820875297262,1135,0.5675
"AcrobatTM",16.7052532290008,-0.431964322379738,1135,0.5675
"acrodynia",-19.9820954112528,-13.7802502179954,1411,0.7055
"acrolein",-1.8131284577987,-19.8858560655604,877,0.4385
"acronym",-2.34629970844005,-8.36033810943595,136,0.068
"across",-5.07930251343156,1.56227550255396,703,0.3515
"Across",-0.0872541175199179,8.22338182427783,635,0.3175
"acrylamide",-2.4717034744661,-18.6709267500326,619,0.3095
"Acrylamide",-5.45460520051892,-17.4028446767804,337,0.1685
"ACs",2.03413739990162,-17.5090253224677,1991,0.9955
"ACS",10.9808494064142,4.31663590540895,824,0.412
"ACSSuT",-13.9943001417763,-24.1575814892137,211,0.1055
"act",4.75490811991634,-4.11277602256541,1856,0.928
"Act",10.8164808962781,6.69829196936076,720,0.36
"ACT",-10.4091845426279,-22.7299405466471,46,0.023
"Act*",11.5026041212005,5.97392367541694,1163,0.5815
"Acta",7.49972326617318,27.8311188254527,633,0.3165
"acted",2.03616518775752,-10.2137797110254,19,0.0095
"ACTG",6.25540059067347,2.63278845753049,1079,0.5395
"ActHIB",-15.9452819149339,-3.2838151460201,722,0.361
"acting",12.794656851653,-0.857899987665399,1361,0.6805
"Acting",18.3654484165279,10.5546947996691,1266,0.633
"action",6.00537181023188,-3.63756886646849,471,0.2355
"Action",12.0390712354065,4.0340389975176,1027,0.5135
"actions",5.6220369716955,-4.16447857353952,471,0.2355
"Actions",11.4271786793421,5.02597507672936,1843,0.9215
"ACTIS",15.4788261897756,1.08398226427368,267,0.1335
"activa",28.8022844888468,-3.15499892188594,1171,0.5855
"activated",-1.34045647412331,-14.0694808417148,1370,0.685
"activating",2.92811101826519,-10.1774475470753,613,0.3065
"activation",-2.40715780829228,-4.00760214047997,1111,0.5555
"activations",-12.3433205102846,17.8232468619803,1528,0.764
"activator",-9.6393905260852,-19.9614417349085,227,0.1135
"active",3.19409224909433,1.66722117197874,1,5e-04
"Active",5.80543299591492,9.28063108735239,1865,0.9325
"active-duty",0.129462725215512,1.13580179141948,1557,0.7785
"actively",2.49454067832238,-7.89600589035635,1466,0.733
"actividad",29.1358878033757,-3.88941508614512,309,0.1545
"actividades",26.8187991286388,-4.05137645538048,1585,0.7925
"activities",7.40264726919544,-3.14871071209564,276,0.138
"Activities",11.0871633507023,6.07465640126783,1843,0.9215
"activity",-8.93952516249092,-5.33051271870236,1942,0.971
"Activity",10.6878093685845,9.48322368950654,1112,0.556
"activity--United",-3.77969917141569,16.3081047109924,1503,0.7515
"activity--worldwide",-3.75452316212359,16.3271648096907,1503,0.7515
"activity*",-5.39379001215335,20.0299077911247,283,0.1415
"activity**",-8.97489338069726,-5.13614792297362,1800,0.9
"activity<U+0086>",-5.38489792304866,20.0973524333891,565,0.2825
"actor",-3.58403296630068,-13.4461653213606,145,0.0725
"actors",16.1982875997618,-4.07485498217364,591,0.2955
"acts",-14.5259284744291,0.337124154578727,1230,0.615
"actual",-6.20670212678118,0.521119636272333,1623,0.8115
"Actual",-12.9635174110695,3.00399836516754,555,0.2775
"actuales",29.5997484433317,-2.00392275118891,305,0.1525
"actualidad",28.1367805717282,-2.59457726510256,100,0.05
"actually",-3.72726198940256,-5.46972718496167,631,0.3155
"actualmente",27.7872482142596,-4.18154292530561,1713,0.8565
"Actuaries",5.23624144408294,25.1508360940045,27,0.0135
"acuerdo",27.675510369157,-4.36846441241996,1990,0.995
"acuity",-21.7801406086221,-12.7405779000676,1902,0.951
"acumen",4.20058626707371,-5.29007103019234,1033,0.5165
